# Ospedali Trasparenti — contratti pubblici di AZIENDA SANITARIA LOCALE DI BRESCIA (ANAC)
# 251 contratti. Importi = valore messo a gara. Fonte: dati.anticorruzione.it
cig;data;oggetto;importo_euro;procedura;cpv;fornitore
B2CADA3491;2024-08-19;CONVENZIONE ARCA_2019_120, LOT. 3 PROROGA INTERINALE 11.09.24-31.01.25;16148;AFFIDAMENTO DIRETTO;SERVIZI GENERALI DI PERSONALE PER LA PUBBLICA AMMINISTRAZIONE;RANDSTAD ITALIA SPA
9872194834;2023-06-30;LOTTO 12 - SPUGNETTE CAMPIONAMENTO;15120;PROCEDURA APERTA;PRODOTTI ANIMALI E PRODOTTI AFFINI;
B413D4EBE9;2024-11-04;SERVIZI LEGALI AVV. (nominativo omesso)_OTTOBRE 2024;15000;AFFIDAMENTO DIRETTO;SERVIZI DI RAPPRESENTANZA LEGALE;Operatore individuale (persona fisica)
B48199A37B;2024-12-31;AFFIDAMENTO INCARICO COLLAUDATORE TECNICO-AMMINISTRATIVO IN CORSO D'OPERA ED.10;14750;AFFIDAMENTO DIRETTO;SERVIZI DI COLLAUDO TECNICO;Operatore individuale (persona fisica)
B11F1D7686;2024-04-09;SERVIZIO LAVANOLO DAL 01.04.2024 AL 31.12.2024;14000;AFFIDAMENTO DIRETTO;Cpv prevalente non disponibile;Operatore individuale (persona fisica)
A05186A094;2024-02-12;FILI DI SUTURA - LOTTO 11;13920;AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE;PRODOTTI ANIMALI E PRODOTTI AFFINI;
9722468268;2023-03-22;LOTTO 1 LAVAVETRERIE PER LABORATORIO;12296;PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA;APPARECCHI PER ANALISI E RIVELAZIONE;SMEG SPA
B200E183A4;2024-06-07;PRODOTTI LAL TEST;12180;PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE;REATTIVI PER LABORATORIO;Operatore individuale (persona fisica)
A05183767C;2024-02-12;SACCHETTI ANTIMANOMISSIONE - LOTTO 7;11820;AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE;PRODOTTI ANIMALI E PRODOTTI AFFINI;
B453C25EE3;2024-11-18;ADESIONE GARA ATS MILANO BOTTIGLIE LAB. LOT.3 25-26;11615;AFFIDAMENTO DIRETTO;ARTICOLI DI VETRO PER USO FARMACEUTICO;LABOINDUSTRIA S.P.A.
A0518B80F2;2024-02-12;MATERIALE CHIRURGICO- LOTTO 14;11343;AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE;PRODOTTI ANIMALI E PRODOTTI AFFINI;
A05F0AA517;2024-07-22;LOTTO 72 DITTA MICROBIOL SRL PROCEDURA APERTA SOPRA SOGLIA PER L'AFFIDAMENTO DELLA FORNITURA DI TERRENI DI COLTURA, IN UNIONE DI ACQUISTO TRA L'ATS CITTÀ METROPOLITANA DI MILANO (CAPOFILA) E LE ATS DI BRESCIA, VAL PADANA, BERGAMO, BRIANZA E MONTAGNA PER 36 MESI;11070;AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE;MATERIALE DIAGNOSTICO;
97074644B6;2023-03-16;CAMPIONATORE PERSONALE - BASI FLUSSI (UNI EN 1232:1999) + ACCESSORI (CARICABATTERIE, TUBO, PORTACAMPIONATORE) CON SELETTORI E CALIBRATORE;11017;PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA;STRUMENTI PER LA MISURAZIONE DI GRANDEZZE;TECNO - LAB  S.R.L.
9707458FBF;2023-03-16;MISURATORE SHORT TERM RADON PORTATILI/TASCABILI PER ANALISI IN CONTEMPORANEA ANCHE SU PIÙ AMBIENTI;11000;PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA;STRUMENTI PER LA MISURAZIONE DI GRANDEZZE;
9847755083;2023-06-09;MISURATORE SHORT TERM RADON PORTATILI/TASCABILI PER ANALISI IN CONTEMPORANEA ANCHE SU PIÙ AMBIENTI;11000;PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA;STRUMENTI DI MISURA;Operatore individuale (persona fisica)
A05EF210C8;2024-07-22;PROCEDURA APERTA SOPRA SOGLIA PER L'AFFIDAMENTO DELLA FORNITURA DI TERRENI DI COLTURA, IN UNIONE DI ACQUISTO TRA L'ATS CITTÀ METROPOLITANA DI MILANO (CAPOFILA) E LE ATS DI BRESCIA, VAL PADANA, BERGAMO, BRIANZA E MONTAGNA PER UN PERIODO DI 36 MESI;10106;AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE;MATERIALE DIAGNOSTICO;
B0BFF03913;2024-03-11;SERVIZIO DI LAVORI VARI SU ALBERATURE;9500;AFFIDAMENTO DIRETTO;Cpv prevalente non disponibile;Operatore individuale (persona fisica)
B4480FDCA8;2024-12-20;FORNITURA DI METANO PER AUTOTRAZIONE;9500;AFFIDAMENTO DIRETTO;PETROLIO E DISTILLATI;FUTURE FUELS SRL
B44D4EF2C7;2024-12-20;GENERATORE DI IDROGENO;8883;AFFIDAMENTO DIRETTO;CONTATORI BETA;ANALYTICAL TECHNOLOGY S.R.L.
B1B3D36B6B;2024-05-17;FORNITURA E MONTAGGIO DI VENEZIANE E ZANZARIERE PER UFFICI ATS DI BRESCIA;8844;AFFIDAMENTO DIRETTO;VENEZIANE;Operatore individuale (persona fisica)
9707455D46;2023-03-16;MISURATORE SHORT TERM LIVELLI RADON DI ALTA PRECISIONE;8800;PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA;STRUMENTI PER LA MISURAZIONE DI GRANDEZZE;
9847745840;2023-06-09;MISURATORE SHORT TERM LIVELLI RADON DI ALTA PRECISIONE;8800;PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA;STRUMENTI DI MISURA;BERTIN ITALIA S.R.L.
B13D25BF3A;2024-04-15;PRODOTTI LAL TEST;8712;PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE;REATTIVI PER LABORATORIO;Operatore individuale (persona fisica)
A051863ACA;2024-02-12;BOTTIGLIE STERILI CON VISORE - LOTTO 9;8296;AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE;PRODOTTI ANIMALI E PRODOTTI AFFINI;
A05F008F64;2024-07-22;LOTTO 23 DITTA BIOLIFE ITALIANA SRL PROCEDURA APERTA SOPRA SOGLIA PER L'AFFIDAMENTO DELLA FORNITURA DI TERRENI DI COLTURA, IN UNIONE DI ACQUISTO TRA L'ATS CITTÀ METROPOLITANA DI MILANO (CAPOFILA) E LE ATS DI BRESCIA, VAL PADANA, BERGAMO, BRIANZA E MONTAGNA PER 36 MESI;8173;AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE;MATERIALE DIAGNOSTICO;
B220356700;2024-06-18;GAS MEDICINALI TECNICI E CRIOGENICI E SERVIZI MANUTENZIONE CONNESSI. PROSEVCUZIONE EXTRA CONVENZIONE;7543;AFFIDAMENTO DIRETTO;GAS MEDICI;SOCIETA' ITALIANA ACETILENE E DERIVATI S.I.A.D. S.P.A. IN BREVE S.I.A.D. S.P.A.
B2F89CD7FE;2024-09-10;MAGLIETTE PER CAMMINO DAY TERRITORIALI;7073;AFFIDAMENTO DIRETTO;MAGLIETTE;Operatore individuale (persona fisica)
B02A30E445;2024-01-30;PUBBLICAZIONI ESITI BANDI DI GARA;7000;AFFIDAMENTO DIRETTO;Cpv prevalente non disponibile;GUIDA MONACI SPA
B00A477A22;2024-01-19;PUBBLICAZIONI ESITI BANDI DI GARA;7000;AFFIDAMENTO DIRETTO;Cpv prevalente non disponibile;GUIDA MONACI SPA
B20B94FE1D;2024-06-11;FORNITURA DI POLTRONE - BORSE - ZAINI;6100;AFFIDAMENTO DIRETTO;Cpv prevalente non disponibile;EFFEGI DI FANTONI GIAMBATTISTA SRL
B2459CD56B;2024-06-28;RIPARAZIONE POMPA ICS-1100;6000;AFFIDAMENTO DIRETTO;SERVIZI DI RIPARAZIONE E MANUTENZIONE;THERMO FISHER SCIENTIFIC S.P.A.
B2D9154A2A;2024-08-28;CORSO TAVOLO PERMANENTE RETE ADOLESCENTI 3 EDIZIONI 2024;6000;AFFIDAMENTO DIRETTO;SERVIZI DI FORMAZIONE CONTINUA DEL PERSONALE;METODI - ASSCOM&ALEPH S.R.L.(IDENTIFICATA ANCHE CON LA DENOMINAZI ONE ABBREVIATA METODI S.R.L.)
B2C2EA6949;2024-09-13;SCREENING HCV;5750;AFFIDAMENTO DIRETTO;SERVIZI DI STAMPA DIGITALE;SELECTA INDUSTRIAL OPERATIONS S.P.A.
97225050F1;2023-03-22;LOTTO 3 STUFA E CAMERA DI STOCCAGGIO;5738;PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA;STRUMENTI E APPARECCHI DI REGOLAZIONE E CONTROLLO;TECNO - LAB  S.R.L.
9722522EF4;2023-03-22;LOTTO 4 BILANCIA;5738;PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA;STRUMENTI E APPARECCHI DI REGOLAZIONE E CONTROLLO;MONTEPAONE S.R.L.
B4ED7CF652;2024-12-19;ABBONAMENTO SERVER PORTALE PROFILI DI SALUTE;5700;AFFIDAMENTO DIRETTO;SISTEMI E SERVER DI INFORMAZIONE;EUROPSYS S.R.L.
B1FEF78DDB;2024-06-05;CONVENZIONE ARCA_2019_120, LOT. 3 INTEGRAZIONE ORARIA;5649;AFFIDAMENTO DIRETTO;Cpv prevalente non disponibile;RANDSTAD ITALIA SPA
B26514A34A;2024-07-10;RIPRISTINO CASSETTE DI PRONTO SOCCORSO;5580;AFFIDAMENTO DIRETTO;SERVIZI DI PULIZIA;Operatore individuale (persona fisica)
A0517F5007;2024-02-12;CONTENITORI - LOTTO 4;5514;AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE;PRODOTTI ANIMALI E PRODOTTI AFFINI;
9707453BA0;2023-03-16;CAMPIONATORE PER AGENTI BIOLOGICI AERODISPERSI / MONITORAGGIO MICROBIOLOGICO DELL'ARIA;5500;PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA;STRUMENTI PER LA MISURAZIONE DI GRANDEZZE;
99142509E9;2023-06-22;CAMPIONATORE PER AGENTI BIOLOGICI AERODISPERSI / MONITORAGGIO MICROBIOLOGICO DELL'ARIA;5500;AFFIDAMENTO DIRETTO;STRUMENTI DI MISURA;LANZONI - SOCIETA A RESPONSABILITA LIMITATA
9847734F2A;2023-06-09;CAMPIONATORE PER AGENTI BIOLOGICI AERODISPERSI / MONITORAGGIO MICROBIOLOGICO DELL'ARIA;5500;PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA;STRUMENTI DI MISURA;
B2E0C156E6;2024-08-30;CORSO LA VALUTAZIONE DEL RISCHIO DA MOVIMENTAZIONE DI CARICHI 2024;5400;AFFIDAMENTO DIRETTO;SERVIZI DI FORMAZIONE CONTINUA DEL PERSONALE;Operatore individuale (persona fisica)
B2B6A271F2;2024-08-07;CORSO FORMAZIONE;5200;AFFIDAMENTO DIRETTO;SERVIZI DI FORMAZIONE;METODI - ASSCOM&ALEPH S.R.L.(IDENTIFICATA ANCHE CON LA DENOMINAZI ONE ABBREVIATA METODI S.R.L.)
A00DE91BB8;2023-09-25;DISINFESTAZIONE AMBIENMTALE DA GUANO PICCIONI EDIFICIO 10 FINANZIATA CON PNC;5000;AFFIDAMENTO DIRETTO;SERVIZI DI DISINFEZIONE E DISINFESTAZIONE;
B4627A0202;2024-11-21;FORNITURA DI BOTTIGLIE - LOTTO 1;4860;AFFIDAMENTO DIRETTO;ARTICOLI DI VETRO PER LABORATORIO;BIOSIGMA S.P.A.
97074465DB;2023-03-16;STRUMENTAZIONE PORTATILE PER IL MONITORAGGIO DEL MICROCLIMA TERMICO E DI GRANDEZZE CORRELATE NEI LUOGHI DI LAVORO E AMBIENTI CIVILI - WBGT (ISO7243:2017);4620;PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA;STRUMENTI PER LA MISURAZIONE DI GRANDEZZE;XEARPRO SRL
9707439016;2023-03-16;FRIGORIFERO PER AUTO PER TRASPORTO/MANTENIMENTO CAMPIONI 29 L;3300;PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA;STRUMENTI PER LA MISURAZIONE DI GRANDEZZE;TECNO - LAB  S.R.L.
A05EF95082;2024-07-22;LOTTO 5 DITTA LIOFILCHEM PROCEDURA APERTA SOPRASOGLIA PER L'AFFIDAMENTO DELLA FORNITURA DI TERRENI DI COLTURA, IN UNIONE DI ACQUISTO TRA L'ATS DELLA CITTÀ METROPOLITANA DI MILANO, LE ATS DI BRESCIA, VALPADANA, BERGAMO, BRIANZA E MONTAGNA PER UN PERIODO DI 36 MESI;3091;AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE;MATERIALE DIAGNOSTICO;
B4636CE8D4;2024-11-21;LOTTO 5 VIALS IN VETRO;3080;AFFIDAMENTO DIRETTO;ARTICOLI DI VETRO PER LABORATORIO;ANALYTICAL TECHNOLOGY S.R.L.
A00DE9F747;2023-09-18;POTATURA TIGLI PRESSO LA SEDE DELL'ATS DI BRESCIA FINANZIATA CON FONDI PNC;3000;AFFIDAMENTO DIRETTO;POTATURA DI ALBERI;
A05F005CEB;2024-07-22;LOTTO 21 DITTA LIOFILCHEM SRL PROCEDURA APERTA SOPRA SOGLIA PER L'AFFIDAMENTO DELLA FORNITURA DI TERRENI DI COLTURA, IN UNIONE DI ACQUISTO TRA L'ATS CITTÀ METROPOLITANA DI MILANO (CAPOFILA) E LE ATS DI BRESCIA, VAL PADANA, BERGAMO, BRIANZA E MONTAGNA PER 36 MESI;3000;AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE;MATERIALE DIAGNOSTICO;
A02C8032E9;2023-11-16;DIRETTORE OPERATIVO - RESTAURATORE - A SUPPORTO DELLA DL NELLA FASE DI ESECUZIONE DEI LAVORI;2700;AFFIDAMENTO DIRETTO;SERVIZI DI CYBERCAFÈ;Operatore individuale (persona fisica)
B2D8C11298;2024-08-28;FORNITURA DI FRIGORIFERI E CONGELATORI PER VETERINARIA DI SALÒ, LONATO E VESTONE;2638;AFFIDAMENTO DIRETTO;FRIGORIFERI;CEPEZ S.R.L.
9786420942;2023-03-30;FORNITURA DI UN COMPRESSORE A PISTONI SILENZIATO;2600;AFFIDAMENTO DIRETTO;APPARECCHIATURA ELETTROMECCANICA;FAC ARIA COMPRESSA S.R.L.
B463E07EAA;2024-11-21;LOTTO 7 BOTTIGLIE STERILI IN PET;2540;AFFIDAMENTO DIRETTO;ARTICOLI DI VETRO PER LABORATORIO;Operatore individuale (persona fisica)
9707433B1F;2023-03-16;FOTOMETRO PER MISURAZIONE PH E CLORO;2200;PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA;STRUMENTI PER LA MISURAZIONE DI GRANDEZZE;TECNO - LAB  S.R.L.
9707428700;2023-03-16;MISURATORE CAMPI ELETTROMAGNETICI;2200;PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA;STRUMENTI PER LA MISURAZIONE DI GRANDEZZE;
9847721473;2023-06-09;MISURATORE CAMPI ELETTROMAGNETICI;2200;PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA;STRUMENTI DI MISURA;
9914230968;2023-06-22;MISURATORE CAMPI ELETTROMAGNETICI;2200;AFFIDAMENTO DIRETTO;STRUMENTI DI MISURA;GEASS SRL
A05EFFF7F9;2024-07-22;LOTTO 19 DITTA BIOLIFE ITALIANA SRL PROCEDURA APERTA SOPRA SOGLIA PER L'AFFIDAMENTO DELLA FORNITURA DI TERRENI DI COLTURA, IN UNIONE DI ACQUISTO TRA L'ATS CITTÀ METROPOLITANA DI MILANO (CAPOFILA) E LE ATS DI BRESCIA, VAL PADANA, BERGAMO, BRIANZA E MONTAGNA PER 36 MESI;1680;AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE;MATERIALE DIAGNOSTICO;
A05EFAF5F5;2024-07-22;LOTTO 8 DITTA MICROBIOL PROCEDURA APERTA SOPRA SOGLIA PER L'AFFIDAMENTO DELLA FORNITURA DI TERRENI DI COLTURA, IN UNIONE DI ACQUISTO TRA L'ATS CITTÀ METROPOLITANA DI MILANO (CAPOFILA) E LE ATS DI BRESCIA, VAL PADANA, BERGAMO, BRIANZA E MONTAGNA PER 36 MESI;1530;AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE;MATERIALE DIAGNOSTICO;
A05EF7AA37;2024-07-22;LOTTO 3 DITTA MICROBIOL PROCEDURA APERTA SOPRASOGLIA PER L'AFFIDAMENTO DELLA FORNITURA DI TERRENI DI COLTURA, IN UNIONE DI ACQUISTO TRA L'ATS DELLA CITTÀ METROPOLITANA DI MILANO, LE AST DI BRESCIA, VALPADANA, BERGAMO,;1467;AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE;MATERIALE DIAGNOSTICO;
A05EF874F3;2024-07-22;LOTTO 4 DITTA LIOFILCHEM SRL PROCEDURA APERTA SOPRASOGLIA PER L'AFFIDAMENTO DELLA FORNITURA DI TERRENI DI COLTURA, IN UNIONE DI ACQUISTO TRA L'ATS DELLA CITTÀ METROPOLITANA DI MILANO, LE ATS DI BRESCIA, VALPADANA, BERGAMO, BRIANZA E MONTAGNA PER UN PERIODO DI 36 MESI;1296;CONFRONTO COMPETITIVO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE;MATERIALE DIAGNOSTICO;
9866519D0A;2023-06-30;LOTTO 2 - SIRINGHE;1247;PROCEDURA APERTA;PRODOTTI ANIMALI E PRODOTTI AFFINI;
A05F01E190;2024-07-22;LOTTO 28 DITTA LIOFILCHEM SRL PROCEDURA APERTA SOPRA SOGLIA PER L'AFFIDAMENTO DELLA FORNITURA DI TERRENI DI COLTURA, IN UNIONE DI ACQUISTO TRA L'ATS CITTÀ METROPOLITANA DI MILANO (CAPOFILA) E LE ATS DI BRESCIA, VAL PADANA, BERGAMO, BRIANZA E MONTAGNA PER 36 MESI;1222;AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE;MATERIALE DIAGNOSTICO;
B463AC5E6D;2024-11-21;LOTTO 6 BOTTIGLIE IN VETRO;1192;AFFIDAMENTO DIRETTO;ARTICOLI DI VETRO PER LABORATORIO;LABOINDUSTRIA S.P.A.
A05F0C073E;2024-08-01;LOTTO 88 DITTA BIOLIFE ITALIANA SRL PROCEDURA APERTA SOPRA SOGLIA PER L'AFFIDAMENTO DELLA FORNITURA DI TERRENI DI COLTURA, IN UNIONE DI ACQUISTO TRA L'ATS CITTÀ METROPOLITANA DI MILANO (CAPOFILA) E LE ATS DI BRESCIA, VAL PADANA, BERGAMO, BRIANZA E MONTAGNA PER 36 MESI;1121;AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE;MATERIALE DIAGNOSTICO;
9707419F90;2023-03-16;TERMOMETRO AD INFRAROSSI PER ALIMENTI + SONDA;1100;PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA;STRUMENTI DI MISURA;TECNO - LAB  S.R.L.
A05EFA0993;2024-07-22;LOTTO 6 DITTA LIOFILCHEM PROCEDURA APERTA SOPRA SOGLIA PER L'AFFIDAMENTO DELLA FORNITURA DI TERRENI DI COLTURA, IN UNIONE DI ACQUISTO TRA L'ATS CITTÀ METROPOLITANA DI MILANO (CAPOFILA) E LE ATS DI BRESCIA, VAL PADANA, BERGAMO, BRIANZA E MONTAGNA PER 36 MESI;876;AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE;MATERIALE DIAGNOSTICO;
A05F02BC47;2024-07-22;LOTTO 33 DITTA BIOLIFE ITALIANA SRL PROCEDURA APERTA SOPRA SOGLIA PER L'AFFIDAMENTO DELLA FORNITURA DI TERRENI DI COLTURA, IN UNIONE DI ACQUISTO TRA L'ATS CITTÀ METROPOLITANA DI MILANO (CAPOFILA) E LE ATS DI BRESCIA, VAL PADANA, BERGAMO, BRIANZA E MONTAGNA PER 36 MESI;524;AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE;MATERIALE DIAGNOSTICO;
